epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5250234007835388,9.999999747378752e-06,1.3977437019348145,0.7652645707130432,0.7464945912361145
1,0.5397375822067261,9.999999747378752e-06,1.3051347732543945,0.770691990852356,0.7340866327285767
2,0.5523898601531982,9.999999747378752e-06,1.2641292810440063,0.7774762511253357,0.718163251876831
3,0.5616682171821594,9.999999747378752e-06,1.2407622337341309,0.7835820913314819,0.7061086297035217
4,0.5650421977043152,9.999999747378752e-06,1.2282623052597046,0.7903663516044617,0.6970956325531006
5,0.567947506904602,9.999999747378752e-06,1.2103960514068604,0.7937584519386292,0.6879880428314209
6,0.5807872414588928,9.999999747378752e-06,1.1752352714538574,0.8012211918830872,0.6839807629585266
7,0.5821930766105652,9.999999747378752e-06,1.1643786430358887,0.8025780320167542,0.6740612983703613
8,0.5806935429573059,9.999999747378752e-06,1.1700459718704224,0.8039348721504211,0.66475510597229
9,0.5853795409202576,9.999999747378752e-06,1.157623291015625,0.8052917122840881,0.659946858882904
10,0.5880037546157837,9.999999747378752e-06,1.132392168045044,0.8066485524177551,0.6532473564147949
11,0.5973758101463318,9.999999747378752e-06,1.1297473907470703,0.8107191324234009,0.6477749943733215
12,0.5946578979492188,9.999999747378752e-06,1.1397086381912231,0.8141112327575684,0.6410961151123047
13,0.6041237115859985,9.999999747378752e-06,1.1085079908370972,0.8134328126907349,0.6367513537406921
14,0.6092783212661743,9.999999747378752e-06,1.0985780954360962,0.8147897124290466,0.6308239102363586
15,0.6013121008872986,9.999999747378752e-06,1.1102638244628906,0.8141112327575684,0.631058931350708
16,0.6045923233032227,9.999999747378752e-06,1.086726427078247,0.8195386528968811,0.6215257048606873
17,0.6164948344230652,9.999999747378752e-06,1.084337830543518,0.8168249726295471,0.6168879270553589
18,0.6133083701133728,9.999999747378752e-06,1.0735151767730713,0.8181818127632141,0.6154628992080688
19,0.61827552318573,9.999999747378752e-06,1.0725631713867188,0.8215739727020264,0.6068666577339172
20,0.6153702139854431,9.999999747378752e-06,1.0776054859161377,0.8229308128356934,0.6059408783912659
21,0.6142455339431763,9.999999747378752e-06,1.0723820924758911,0.8229308128356934,0.6044259667396545
22,0.6123711466789246,9.999999747378752e-06,1.076145887374878,0.8229308128356934,0.6035162806510925
23,0.6254920363426208,9.999999747378752e-06,1.0464541912078857,0.8229308128356934,0.6005528569221497
24,0.620993435382843,9.999999747378752e-06,1.050475835800171,0.8215739727020264,0.5968225598335266
25,0.6206185817718506,9.999999747378752e-06,1.0478428602218628,0.8208954930305481,0.5965324640274048
26,0.6190252900123596,9.999999747378752e-06,1.0494015216827393,0.8229308128356934,0.594222903251648
27,0.6307404041290283,9.999999747378752e-06,1.039814829826355,0.8236092329025269,0.5941209197044373
28,0.6306466460227966,9.999999747378752e-06,1.0293112993240356,0.8215739727020264,0.5913960337638855
29,0.6290534138679504,9.999999747378752e-06,1.0250581502914429,0.8256444931030273,0.5880473256111145
30,0.6332708597183228,9.999999747378752e-06,1.0230034589767456,0.8283582329750061,0.5868250727653503
31,0.6306466460227966,9.999999747378752e-06,1.0157233476638794,0.8276797533035278,0.5800489783287048
32,0.6393626928329468,9.999999747378752e-06,1.0120398998260498,0.8303934931755066,0.5800181031227112
33,0.6421743035316467,9.999999747378752e-06,1.004002332687378,0.8310719132423401,0.575741171836853
34,0.6385192275047302,9.999999747378752e-06,1.0120748281478882,0.8283582329750061,0.5790221691131592
35,0.6396438479423523,9.999999747378752e-06,1.009548306465149,0.8297150731086731,0.5720306634902954
36,0.6412371397018433,9.999999747378752e-06,0.9942318797111511,0.8290366530418396,0.5764933228492737
37,0.6434864401817322,9.999999747378752e-06,0.9945003986358643,0.8331071734428406,0.5758061408996582
38,0.6437675952911377,9.999999747378752e-06,0.9883817434310913,0.8337855935096741,0.5760635137557983
39,0.6503280401229858,9.999999747378752e-06,0.9847241640090942,0.8290366530418396,0.5773451924324036
