epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5619115829467773,9.999999747378752e-06,1.6137776374816895,0.6763907670974731,1.0574095249176025
1,0.5780313611030579,9.999999747378752e-06,1.396260380744934,0.643147885799408,1.1360114812850952
2,0.5811697840690613,9.999999747378752e-06,1.3838392496109009,0.6363636255264282,1.1288999319076538
3,0.5786020159721375,9.999999747378752e-06,1.2362842559814453,0.639077365398407,1.136385440826416
4,0.5845934152603149,9.999999747378752e-06,1.219065546989441,0.6478968858718872,1.1183602809906006
5,0.5860199928283691,9.999999747378752e-06,1.1610355377197266,0.6492537260055542,1.119044542312622
6,0.5958630442619324,2.9999998787388904e-06,1.0716845989227295,0.6472184658050537,1.1064026355743408
7,0.5948644876480103,2.9999998787388904e-06,1.0969442129135132,0.6492537260055542,1.1142126321792603
8,0.5905848741531372,2.9999998787388904e-06,1.0875465869903564,0.6526458859443665,1.1115303039550781
9,0.5937232375144958,2.9999998787388904e-06,1.0561963319778442,0.6506105661392212,1.1118453741073608
10,0.596718966960907,2.9999998787388904e-06,1.0483801364898682,0.6560379862785339,1.1062359809875488
