epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.46635425090789795,0.0010000000474974513,1.6617645025253296,0.7327001094818115,0.776509702205658
1,0.5352389812469482,0.0010000000474974513,1.3032662868499756,0.7544097900390625,0.7092097997665405
2,0.5492033958435059,0.0010000000474974513,1.239409327507019,0.7801899313926697,0.6694945693016052
3,0.5619493722915649,0.0010000000474974513,1.2084795236587524,0.7869741916656494,0.6669467091560364
4,0.5664479732513428,0.0010000000474974513,1.1903345584869385,0.7883310914039612,0.6586328744888306
5,0.5727272629737854,0.0010000000474974513,1.1712678670883179,0.7917231917381287,0.6497757434844971
6,0.5747891068458557,0.0010000000474974513,1.15964937210083,0.7883310914039612,0.6612468361854553
7,0.5770384073257446,0.0010000000474974513,1.1555538177490234,0.7917231917381287,0.6445664763450623
8,0.5925023555755615,0.0010000000474974513,1.1395965814590454,0.7917231917381287,0.6401263475418091
9,0.5893158316612244,0.0010000000474974513,1.1377506256103516,0.8059701323509216,0.6178008913993835
10,0.5910028219223022,0.0010000000474974513,1.1328294277191162,0.8005427122116089,0.6439608931541443
11,0.5860356092453003,0.0010000000474974513,1.1401846408843994,0.7991858720779419,0.6447303295135498
12,0.5937207341194153,0.0010000000474974513,1.1317592859268188,0.7924016118049622,0.6500016450881958
13,0.5912839770317078,0.0010000000474974513,1.1249998807907104,0.8073269724845886,0.6197074055671692
14,0.5878162980079651,0.0010000000474974513,1.1292706727981567,0.7978290319442749,0.634675920009613
15,0.6058107018470764,0.0003000000142492354,1.114879846572876,0.8188602328300476,0.6038132905960083
16,0.6126523017883301,0.0003000000142492354,1.0879625082015991,0.8263229131698608,0.5962252020835876
17,0.6168697476387024,0.0003000000142492354,1.0779838562011719,0.8195386528968811,0.5912957787513733
18,0.614901602268219,0.0003000000142492354,1.0698295831680298,0.8229308128356934,0.5929723978042603
19,0.6194939017295837,0.0003000000142492354,1.0703160762786865,0.8175033926963806,0.5947994589805603
20,0.6160262227058411,0.0003000000142492354,1.063364028930664,0.8181818127632141,0.5877199769020081
21,0.6223992705345154,0.0003000000142492354,1.045841932296753,0.8195386528968811,0.587064266204834
22,0.6222118139266968,0.0003000000142492354,1.0576887130737305,0.8175033926963806,0.5923084020614624
23,0.6279287934303284,0.0003000000142492354,1.0339292287826538,0.8195386528968811,0.5858547687530518
24,0.6232427358627319,0.0003000000142492354,1.0407758951187134,0.8195386528968811,0.579445481300354
25,0.6263355016708374,0.0003000000142492354,1.0389068126678467,0.8215739727020264,0.5799778699874878
26,0.6269915699958801,0.0003000000142492354,1.036881446838379,0.8181818127632141,0.5880221724510193
27,0.637019693851471,0.0003000000142492354,1.0241386890411377,0.8256444931030273,0.5768917202949524
28,0.6315838694572449,0.0003000000142492354,1.023962378501892,0.8208954930305481,0.5829409956932068
29,0.6362699270248413,0.0003000000142492354,1.0274137258529663,0.8195386528968811,0.5824482440948486
30,0.6335520148277283,0.0003000000142492354,1.0132094621658325,0.8222523927688599,0.5818236470222473
31,0.6390815377235413,0.0003000000142492354,1.01283597946167,0.8236092329025269,0.5796681642532349
32,0.6329897046089172,0.0003000000142492354,1.0174353122711182,0.8202170729637146,0.5811741352081299
33,0.6467666625976562,9.000000136438757e-05,0.9954028129577637,0.8181818127632141,0.5793342590332031
34,0.6444236040115356,9.000000136438757e-05,0.9982750415802002,0.8208954930305481,0.5775567889213562
35,0.65079665184021,9.000000136438757e-05,0.9830998182296753,0.8208954930305481,0.5788573622703552
36,0.6495782732963562,9.000000136438757e-05,0.9803118109703064,0.8242876529693604,0.5771198272705078
37,0.6489222049713135,9.000000136438757e-05,0.9795094132423401,0.8195386528968811,0.5747175216674805
38,0.6461105942726135,9.000000136438757e-05,0.9866932034492493,0.8249660730361938,0.5721428990364075
39,0.6468603610992432,9.000000136438757e-05,0.9863002300262451,0.8215739727020264,0.5757776498794556
