epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.37244611978530884,0.0010000000474974513,2.133531332015991,0.6886024475097656,0.9777030944824219
1,0.422961562871933,0.0010000000474974513,1.7409565448760986,0.6811397671699524,0.9411712884902954
2,0.43964385986328125,0.0010000000474974513,1.6410465240478516,0.7048846483230591,0.8883877396583557
3,0.4558575451374054,0.0010000000474974513,1.5885403156280518,0.7001357078552246,0.889365553855896
4,0.46288660168647766,0.0010000000474974513,1.5607740879058838,0.732021689414978,0.8021186590194702
5,0.473195880651474,0.0010000000474974513,1.5574113130569458,0.7272727489471436,0.8513274788856506
6,0.47619494795799255,0.0010000000474974513,1.5482265949249268,0.7265943288803101,0.864349901676178
7,0.48397377133369446,0.0010000000474974513,1.5213390588760376,0.7523744702339172,0.794624924659729
8,0.4899718761444092,0.0010000000474974513,1.5085654258728027,0.7516960501670837,0.7669329047203064
9,0.49109652638435364,0.0010000000474974513,1.5102970600128174,0.7516960501670837,0.8072199821472168
10,0.4983130395412445,0.0010000000474974513,1.4997339248657227,0.7428765296936035,0.8026635050773621
11,0.49137768149375916,0.0010000000474974513,1.5035544633865356,0.7265943288803101,0.8774097561836243
12,0.49568885564804077,0.0010000000474974513,1.493101954460144,0.7327001094818115,0.8192804455757141
13,0.5059043765068054,0.0010000000474974513,1.4823660850524902,0.7510176301002502,0.796288013458252
14,0.5039362907409668,0.0003000000142492354,1.4588567018508911,0.755088210105896,0.78746497631073
15,0.5115276575088501,0.0003000000142492354,1.4275689125061035,0.7727272510528564,0.7287301421165466
16,0.5145267248153687,0.0003000000142492354,1.4152331352233887,0.7883310914039612,0.7079597115516663
17,0.522118091583252,0.0003000000142492354,1.4224187135696411,0.7795115113258362,0.7088954448699951
18,0.5305529236793518,0.0003000000142492354,1.4131031036376953,0.7869741916656494,0.7090545892715454
19,0.5269915461540222,0.0003000000142492354,1.400860071182251,0.7761194109916687,0.7246782779693604
20,0.5255857706069946,0.0003000000142492354,1.3995375633239746,0.7672998905181885,0.7397769689559937
21,0.5369259715080261,0.0003000000142492354,1.3850629329681396,0.780868411064148,0.7174502611160278
22,0.5306466817855835,9.000000136438757e-05,1.381198525428772,0.7781546711921692,0.7105682492256165
23,0.5298969149589539,9.000000136438757e-05,1.379650592803955,0.7822252511978149,0.7017966508865356
24,0.5424554944038391,9.000000136438757e-05,1.353911280632019,0.780868411064148,0.6981213688850403
25,0.5451734066009521,9.000000136438757e-05,1.3572700023651123,0.7856173515319824,0.6927058696746826
26,0.5433927178382874,9.000000136438757e-05,1.363845944404602,0.7883310914039612,0.6917399764060974
27,0.5477038621902466,9.000000136438757e-05,1.35081946849823,0.7856173515319824,0.6912541389465332
28,0.5442361831665039,9.000000136438757e-05,1.3663866519927979,0.7883310914039612,0.703947126865387
29,0.5472352504730225,9.000000136438757e-05,1.3511309623718262,0.7903663516044617,0.6943836808204651
30,0.5513589382171631,9.000000136438757e-05,1.340686559677124,0.7903663516044617,0.6962799429893494
31,0.5468603372573853,9.000000136438757e-05,1.3551371097564697,0.7876526713371277,0.7036904096603394
32,0.5423617362976074,9.000000136438757e-05,1.344254970550537,0.7829036712646484,0.7055208683013916
33,0.5452671051025391,2.700000004551839e-05,1.336912989616394,0.7890095114707947,0.6916292905807495
34,0.5466729402542114,2.700000004551839e-05,1.3450757265090942,0.7903663516044617,0.6895185708999634
35,0.548078715801239,2.700000004551839e-05,1.3412714004516602,0.7903663516044617,0.6891786456108093
36,0.5422680377960205,2.700000004551839e-05,1.3418126106262207,0.7937584519386292,0.6800038814544678
37,0.5506091713905334,2.700000004551839e-05,1.3365626335144043,0.7924016118049622,0.6900631189346313
38,0.5497657060623169,2.700000004551839e-05,1.345399260520935,0.7896879315376282,0.690528929233551
39,0.5532333850860596,2.700000004551839e-05,1.3351314067840576,0.7917231917381287,0.6839320063591003
