epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5995720624923706,0.0010000000474974513,1.3851794004440308,0.7367706894874573,0.7819375395774841
1,0.7263908982276917,0.0010000000474974513,0.8444503545761108,0.7815468311309814,0.6903277039527893
2,0.7544935941696167,0.0010000000474974513,0.7546640038490295,0.7815468311309814,0.6530576348304749
3,0.7691868543624878,0.0010000000474974513,0.695250928401947,0.7998642921447754,0.6284536123275757
4,0.7783166766166687,0.0010000000474974513,0.6695393323898315,0.7937584519386292,0.6180336475372314
5,0.7848787307739258,0.0010000000474974513,0.6484983563423157,0.8052917122840881,0.6009498834609985
6,0.7838801741600037,0.0010000000474974513,0.6284372210502625,0.7985074520111084,0.6004321575164795
7,0.7960057258605957,0.0010000000474974513,0.618048906326294,0.8039348721504211,0.6049718260765076
8,0.8019971251487732,0.0010000000474974513,0.5982189774513245,0.8018996119499207,0.6206585764884949
9,0.8061341047286987,0.0010000000474974513,0.589833676815033,0.8025780320167542,0.5895995497703552
10,0.8055635094642639,0.0010000000474974513,0.5889124870300293,0.8025780320167542,0.6111757755279541
11,0.8104137182235718,0.0010000000474974513,0.5739548206329346,0.8059701323509216,0.599698543548584
12,0.8168330788612366,0.0010000000474974513,0.567695677280426,0.8080054521560669,0.6164900064468384
13,0.8168330788612366,0.0010000000474974513,0.5644426941871643,0.8154681324958801,0.5885946154594421
14,0.8221112489700317,0.0010000000474974513,0.5480419397354126,0.8120759725570679,0.5820581912994385
15,0.8330955505371094,0.0010000000474974513,0.5387473702430725,0.8127543926239014,0.5999491214752197
16,0.8330955505371094,0.0010000000474974513,0.5366999506950378,0.8093622922897339,0.607496976852417
17,0.8312410712242126,0.0010000000474974513,0.5415796637535095,0.8059701323509216,0.6238293051719666
18,0.833666205406189,0.0010000000474974513,0.5380852818489075,0.8100407123565674,0.6121439337730408
19,0.8383737802505493,0.0010000000474974513,0.5288897156715393,0.8080054521560669,0.6320085525512695
20,0.8509272336959839,0.0003000000142492354,0.49707522988319397,0.8242876529693604,0.5916394591331482
21,0.8536376357078552,0.0003000000142492354,0.48357442021369934,0.8229308128356934,0.5923242568969727
22,0.864051342010498,0.0003000000142492354,0.46868130564689636,0.8229308128356934,0.5914037227630615
23,0.8624821901321411,0.0003000000142492354,0.46916887164115906,0.8215739727020264,0.5914289951324463
24,0.864051342010498,0.0003000000142492354,0.4630178213119507,0.8324287533760071,0.5812914371490479
25,0.8646219968795776,0.0003000000142492354,0.46283894777297974,0.8215739727020264,0.5874654650688171
26,0.8690442442893982,0.0003000000142492354,0.45096898078918457,0.8324287533760071,0.583693265914917
27,0.8704707622528076,0.0003000000142492354,0.4422389268875122,0.8303934931755066,0.5775159001350403
28,0.8746076822280884,0.0003000000142492354,0.4287814497947693,0.8256444931030273,0.5884502530097961
29,0.871897280216217,0.0003000000142492354,0.4427500367164612,0.8344640731811523,0.5772558450698853
30,0.8743224143981934,0.0003000000142492354,0.4357852339744568,0.8242876529693604,0.5910300016403198
31,0.8790299296379089,0.0003000000142492354,0.427107572555542,0.8283582329750061,0.591476321220398
32,0.8768901824951172,0.0003000000142492354,0.4225411117076874,0.8324287533760071,0.5808236002922058
33,0.8807417750358582,0.0003000000142492354,0.41429054737091064,0.8310719132423401,0.5806767344474792
34,0.8770328164100647,0.0003000000142492354,0.41697925329208374,0.8297150731086731,0.5833199620246887
35,0.8823109865188599,9.000000136438757e-05,0.4106087386608124,0.8297150731086731,0.5777539610862732
36,0.8857346773147583,9.000000136438757e-05,0.40655410289764404,0.8303934931755066,0.5783078670501709
37,0.8904422521591187,9.000000136438757e-05,0.39150843024253845,0.8344640731811523,0.5760077834129333
38,0.885306715965271,9.000000136438757e-05,0.39286893606185913,0.8392130136489868,0.5778529047966003
39,0.8898715972900391,9.000000136438757e-05,0.39228543639183044,0.8398914337158203,0.5772747993469238
