epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.7102686166763306,9.999999747378752e-06,1.0876870155334473,0.8310719132423401,0.5981329083442688
1,0.7314838171005249,9.999999747378752e-06,0.9623972773551941,0.8229308128356934,0.6283161044120789
2,0.7444137334823608,9.999999747378752e-06,0.9069240093231201,0.8310719132423401,0.5959540009498596
3,0.7503138184547424,9.999999747378752e-06,0.8680180311203003,0.8405698537826538,0.5669311881065369
4,0.7606076002120972,9.999999747378752e-06,0.8243741393089294,0.8473541140556335,0.5469349026679993
5,0.7651267647743225,9.999999747378752e-06,0.8115324974060059,0.8527815341949463,0.5301543474197388
6,0.7779312133789062,9.999999747378752e-06,0.7600977420806885,0.8616011142730713,0.5146697759628296
7,0.7825759649276733,9.999999747378752e-06,0.7390182614326477,0.869742214679718,0.5027480721473694
8,0.7834546566009521,9.999999747378752e-06,0.7428039312362671,0.8717774748802185,0.4894716739654541
9,0.7907356023788452,9.999999747378752e-06,0.7015426754951477,0.8765264749526978,0.48072704672813416
10,0.7939994931221008,9.999999747378752e-06,0.6981653571128845,0.8799185752868652,0.4729083478450775
11,0.7945016026496887,9.999999747378752e-06,0.6885857582092285,0.8846675753593445,0.46409422159194946
12,0.7996485233306885,9.999999747378752e-06,0.6801522374153137,0.8846675753593445,0.4562934339046478
13,0.805925190448761,9.999999747378752e-06,0.6627533435821533,0.8887381553649902,0.4497564435005188
14,0.8041676878929138,9.999999747378752e-06,0.6466476917266846,0.8921302556991577,0.4423408806324005
15,0.8127039670944214,9.999999747378752e-06,0.6285731792449951,0.8948439359664917,0.4366134703159332
16,0.8144614696502686,9.999999747378752e-06,0.6205474138259888,0.8975576758384705,0.4316307306289673
17,0.8188551068305969,9.999999747378752e-06,0.6112564206123352,0.899592936038971,0.42594194412231445
18,0.8199849128723145,9.999999747378752e-06,0.6151608824729919,0.9016281962394714,0.4194057285785675
19,0.8224955797195435,9.999999747378752e-06,0.6036627292633057,0.9029850959777832,0.4147244393825531
20,0.8315340280532837,9.999999747378752e-06,0.5714185833930969,0.9036635160446167,0.41115716099739075
21,0.8267637491226196,9.999999747378752e-06,0.5866696834564209,0.9023066759109497,0.40465179085731506
22,0.8337936401367188,9.999999747378752e-06,0.5679677128791809,0.9036635160446167,0.4011651575565338
23,0.8346723318099976,9.999999747378752e-06,0.565583348274231,0.9023066759109497,0.39915984869003296
24,0.8403213620185852,9.999999747378752e-06,0.5436815619468689,0.9050203561782837,0.39673662185668945
25,0.8398192524909973,9.999999747378752e-06,0.5473624467849731,0.9056987762451172,0.39133134484291077
26,0.8383128046989441,9.999999747378752e-06,0.5514885187149048,0.9063771963119507,0.38757655024528503
27,0.8422043919563293,9.999999747378752e-06,0.5370383858680725,0.9097693562507629,0.38533103466033936
28,0.8437107801437378,9.999999747378752e-06,0.5475754737854004,0.9104477763175964,0.37993288040161133
29,0.8467235565185547,9.999999747378752e-06,0.5326708555221558,0.9138398766517639,0.37641850113868713
30,0.8467235565185547,9.999999747378752e-06,0.538551926612854,0.9131614565849304,0.37242284417152405
31,0.8478533625602722,9.999999747378752e-06,0.5307715535163879,0.9151967167854309,0.37001490592956543
32,0.853125810623169,9.999999747378752e-06,0.5107024312019348,0.9151967167854309,0.36609917879104614
33,0.8567662835121155,9.999999747378752e-06,0.5108601450920105,0.9172320365905762,0.363897442817688
34,0.85802161693573,9.999999747378752e-06,0.5040141344070435,0.9185888767242432,0.3612077534198761
35,0.860532283782959,9.999999747378752e-06,0.5008049011230469,0.9158751964569092,0.3596193492412567
36,0.8600301146507263,9.999999747378752e-06,0.4921691119670868,0.9185888767242432,0.35539188981056213
37,0.8645493388175964,9.999999747378752e-06,0.4952525198459625,0.9206241369247437,0.35445111989974976
38,0.865302562713623,9.999999747378752e-06,0.48183175921440125,0.9199457168579102,0.3511974513530731
39,0.8635450601577759,9.999999747378752e-06,0.48210686445236206,0.9240162968635559,0.34758099913597107
